18453_4067_x16924_y5288,MOp,L2/3
17302_00023,AM,
17302_00096,CP,
18457_00039,CP,
236174_6438_x12218_y5897,ECT,L6
18457_00049,VPM,
18454_00164,VPM,
18868_4648_x14941_y16268,RT,
18470_3582_x22459_y29708,MOs,L5
18458_00562,VPL,
18869_4184_x11041_y4195,MOp,L5
pre_18047_00009,MOp,
18454_00096,MD,
18453_6040_x24821_y3042,VISam,L2/3
18869_6291_x15236_y3478,RSPv,L5
18455_00253,VPM,
18454_01018,VPM,
18465_00328,VPL,
18454_00055,RE,
17302_00001,CP,
18465_00213,SI,
18453_1641_x24165_y10580,MOs,L2/3
pre_18454_00450,CP,
18454_01133,VPL,
17781_6627_x22762_y14486,TR,
18869_5684_x13521_y3699,RSPv,L5
18455_3718_x10944_y12140,CP,
pre_18864_00025,MOs,
18455_00201,VPM,
17781_6355_x6443_y33777,CA1,
18458_00077,LD,
17302_00121,LGd,
18454_00151,VPLpc,
18454_01063,VPM,
18867_5203_x10027_y7237,SSp-bfd,L5
18047_4458_x18853_y10785,ACAv,L5
18463_00046,SMT,
236174_2801_x11376_y11451,AId,L6
18465_00177,VPL,
18463_00013,VPM,
18869_4054_x19963_y5080,SSp-un,L5
pre_18467_00342,AAA,
18457_00002,CP,
18454_00150,MG,
18462_00009,CP,
18454_00176,SMT,
18461_4862_x17603_y2198,SSp-ll,L2/3
pre_18464_00087,CP,
18458_00565,VPL,
18454_01114,VPM,
18869_5553_x7275_y3994,SSp-bfd,L5
18457_00102,VPL,
18457_00203,VPL,
18864_4420_x4377_y8261,SSp-ul,L4
18458_00424,VPM,
18453_6576_x22528_y4353,RSPv,L2/3
18867_7390_x9887_y4961,VISp,L2/3
18463_00042,RE,
18454_01040,VPM,
17787_00013,CP,
pre_18465_00368,DG,
18864_2520_x2913_y22642,MOs,L2/3
18458_00302,LGd,
18864_4120_x3320_y13563,MOp,L2/3
18458_00437,VPL,
pre_18469_00002,SSp-ul,
17545_00025,CP,
18463_00001,LGd,
17109_1801_x6698_y12550,AId,L6
18455_00148,VPM,
18465_00017,CP,
15257_4397_x16794_y21812,MOp,
pre_18864_00081,MOs,
17302_00114,VPM,
pre_18467_00495,TR,
18868_5156_x9540_y6495,SSp-bfd,L5
18455_00204,VPM,
18463_00069,VPM,
182725_2241_x9113_y11193,MOs,L5
18458_00492,VPL,
18465_00291,VPLpc,
18455_00120,VPL,
18465_00041,CP,
18465_00119,LGd,
18869_00028,RT,
18465_00319,CP,
18867_5867_x21009_y6208,RSPv,L5
15257_2226_x16029_y23953,MOs,
18868_3389_x28317_y9872,SSp-m,L5
18454_01060,VPM,
18868_4434_x10947_y6887,SSp-ul,L5
18464_00031,LGd,
18869_4511_x11720_y4070,MOp,L5
191807_3532_x4912_y7973,MOp,
18868_2559_x15436_y13207,ORBvl,L5
18457_00140,CP,
18454_00155,VPM,
18453_6053_x8032_y5933,VISrl,L4
pre_18464_00169,BST,
17302_00076,MG,
18457_00081,AON,
18465_00078,VPM,
18454_01064,VPM,
18454_01066,VPM,
pre_18864_00003,MOs,
18457_00204,VPM,
191801_4724_x4226_y10240,MOp,L2/3
18458_00119,VPM,
18457_00004,CP,
18455_00122,VPM,
18458_00351,CP,
18867_4473_x25161_y6054,SSp-ll,L5
18455_00150,VPM,
18457_00025,VPM,
18867_4776_x28359_y6621,SSp-un,L5
18457_00188,VM,
18462_00045,VPM,
17786_00001,AON,
17545_00023,CP,
18453_5862_x33046_y12305,AUDv,L6
18458_00575,VPM,
18867_3832_x10338_y8748,SSp-m,L5
191812_5219_x4127_y21100,SSp-ul,
18454_00029,CP,
18868_3932_x25373_y7132,SSp-ll,L5
18869_4457_x17404_y9449,RT,
17545_00060,CP,
pre_18864_00083,VISp,
18867_4957_x30093_y7560,SSp-n,L5
18454_00028,CP,
18457_00101,VPM,
18454_01118,VPM,
18455_00046,LGd,
18453_5343_x23330_y3366,RSPagl,L2/3
17545_00162,MG,
18465_00294,VPM,
pre_18864_00008,RSPd,
17545_00048,CP,
18454_01050,LGd,
17109_2301_x9418_y23665,AId,L6
18457_00044,CP,
18454_00014,CP,
18464_00075,VPM,
18454_01045,VPM,
18869_4384_x15799_y10704,RT,
18455_00172,CP,
191812_5221_x9028_y25900,SSs,
18463_00003,VPM,
18454_01107,VPM,
18868_3552_x28542_y9340,SSp-m,L5
18867_4296_x31171_y9797,SSp-m,L5
18465_00089,VPM,
18455_00047,VPM,
18454_01090,VPM,
17302_00021,VPL,
18454_00059,LGd,
18462_00040,VPM,
18453_7245_x12979_y2864,VISp,L2/3
17302_00015,CP,
18458_00555,VPM,
18465_00046,CP,
pre_17781_00066,AId,
18454_01011,VPM,
17545_00120,CP,
18465_00292,VPM,
182724_3848_x8903_y23965,SSp-m,
18864_6057_x8520_y2391,AUDp,L2/3
18465_00034,CP,
18457_00007,CP,
18454_01091,VPM,
18454_00064,VPM,
18868_3783_x28846_y9268,SSp-m,L5
18455_00044,LGd,
17782_3651_x35286_y18512,CLA,
18458_00458,MG,
17781_4710_x13766_y10574,SSs,L6
17545_00138,CP,
18869_4550_x7203_y4574,SSp-n,L5
pre_18864_00084,SSp-ll,
18869_4181_x21056_y5611,SSp-m,L5
18465_00052,CA1,
18463_00061,MG,
236174_3536_x15159_y25525,CLA,
17543_4926_x5833_y20277,SSp-bfd,
18869_4468_x23035_y7089,SSp-n,L5
18465_00241,VPM,
18463_00004,CP,
18869_7989_x9123_y9916,PSV,
18869_4587_x23021_y6827,SSs,L5
17302_00041,LGd,
18454_00017,CP,
18453_7007_x11486_y3611,VISp,L4
182724_4599_x8181_y6776,SSs,
17302_00054,VPM,
pre_18864_00163,SSs,
18454_00099,AM,
18455_00021,VPM,
pre_18864_00062,MOp,
18465_00243,VPM,
18454_01047,VPM,
236174_3029_x12820_y24699,MOp,L6
18465_00219,CP,
17545_00118,CP,
18458_00049,LGd,
18454_01080,VPM,
18455_00005,CP,
18458_00086,LGd,
18457_00069,MG,
18457_00030,CP,
18458_00580,VPM,
18461_4388_x5599_y5781,SSp-n,L4
17545_00110,VPM,
18869_4912_x19648_y8510,RT,
18864_00002,SSp-bfd,
18454_01041,VPM,
18453_2428_x13810_y8197,MOs,L4
18465_00283,EPd,
17545_00140,CP,
17302_00020,VPL,
18457_00074,MG,
18455_00208,VPM,
18463_00010,CP,
18869_3634_x20027_y5437,SSp-m,L5
18457_00109,VPM,
18867_4817_x16327_y15739,RT,
18868_4634_x13823_y16687,RT,
pre_18864_00432,MOp,
18458_00561,VPM,
18465_00141,LGd,
18454_01095,VPM,
18457_00072,VPM,
18465_00230,VPM,
18462_00054,LGd,
18453_7010_x8769_y4509,VISp,L2/3
18454_00157,VPM,
17302_00046,CP,
191812_3140_x5204_y12992,MOs,
pre_18864_00153,MOp,
18457_00122,VPL,
18867_4052_x9852_y8712,SSp-m,L5
18465_00127,VPM,
18868_3564_x27379_y8431,SSp-ul,L5
18455_00136,VPM,
18453_4283_x7543_y12923,VISC,L6
18458_00280,VPM,
18465_00305,VPL,
pre_18464_00138,CA1,
18457_00034,CP,
18458_00236,LGd,
pre_18864_00043,MOp,
17302_00035,MG,
18867_4647_x12409_y6656,SSp-ul,L5
18869_5343_x5414_y5337,SSs,L5
17781_6881_x22248_y12698,TR,
18867_5408_x30554_y7318,SSp-bfd,L5
18455_00147,VPM,
17782_3253_x33739_y18314,AId,L6
17781_6325_x14423_y8278,TEa,L6
18867_3525_x9958_y10743,SSp-m,L5
18869_4890_x8926_y9583,RT,
18465_00156,CP,
18457_00023,VPM,
18457_00099,VPL,
18454_01111,VPM,
17787_00050,CP,
17109_3701_x9228_y26684,SSs,L6
18465_00145,MG,
17302_00032,CP,
18464_00010,CP,
18869_4841_x18666_y8144,RT,
18454_00131,VPM,
18455_00262,VPM,
17109_1901_x9602_y10508,AId,L6
18457_00063,VPM,
182725_2581_x9375_y21137,AIv,L5
18453_3326_x29413_y10076,SSp-m,L4
18453_2190_x23739_y8507,MOs,L2/3
18462_00038,CP,
18867_4677_x24410_y14710,RT,
191812_3675_x8625_y6930,SSp-m,
18864_00313,SSs,
18455_00206,VPM,
18457_00043,CP,
18454_00060,VPM,
18457_00055,VPM,
18869_4786_x18238_y10268,RT,
17302_00007,CP,
18454_01130,VPL,
18455_00017,LGd,
pre_18464_00182,OT,
18464_00153,CP,
18463_00012,VPM,
17545_00052,CP,
18458_00502,OT,
17787_00014,CP,
18453_6675_x10576_y3102,VISp,L2/3
pre_18864_00042,RSPagl,
18457_00036,CP,
18867_4621_x24147_y14734,RT,
18465_00313,LD,
18464_00155,CP,
17543_4868_x6727_y21047,SSs,
17782_3284_x11909_y16428,CLA,
18465_00281,CP,
18458_00456,VPL,
18455_00028,CP,
18864_6734_x4899_y27447,VISp,L4
18465_00288,VPM,
18455_00263,VPM,
18463_00005,CP,
pre_18864_00411,MOs,
18454_01099,VPM,
18453_5578_x32997_y13060,AUDv,L6a
17302_00115,VPM,
pre_18864_00413,MOs,
18869_6241_x19347_y3562,VISp,
236174_3729_x15151_y26698,AId,L6
17545_00168,VPM,
pre_182712_00004,OT,
18869_5980_x7654_y3517,SSp-bfd,L5
18465_00125,VPM,
18465_00115,LGd,
182725_4080_x6576_y11407,MOp,L5
182725_4290_x5671_y18488,MOp,L5
18464_00183,VPM,
pre_18464_00102,CA1,
18462_00056,VPM,
18454_01010,VPM,
18455_00012,CP,
18454_00161,VPM,
17302_00113,VPM,
18454_00027,CP,
17782_3352_x11384_y16404,MOp,L6
18457_00127,MG,
18868_2584_x14386_y13639,ORBl,L5
18454_01086,VPM,
18457_00095,VPM,
17302_00044,CP,
18457_00202,VPL,
18864_6581_x10729_y2199,TEa,L5
18457_00148,VPM,
18457_00116,SI,
18869_5941_x16325_y2938,RSPv,L5
18464_00122,VPL,
18464_00042,VPM,
18454_00141,VPLpc,
18453_7188_x11060_y3637,VISp,L4
18465_00226,VPL,
18457_00098,VPM,
18461_7132_x6338_y3287,VISrl,L4
18869_5033_x23046_y6158,SSp-n,L5
pre_18454_00377,AId,
18454_01110,VPM,
18465_00106,VPL,
18453_6708_x6437_y7833,AUDp,L4
18869_5126_x8617_y7685,RT,
pre_18464_00099,CA1,
18455_5474_x14981_y13279,VPM,
17302_00086,CP,
pre_18458_00369,DG,
18454_01031,VPM,
18453_5535_x29214_y5045,SSp-bfd,L4
18455_00020,VPM,
18463_00014,VPM,
18864_00114,VISrl,
18464_00074,VPM,
pre_18864_00098,VISp,
18454_00174,CP,
18457_00088,VPM,
17786_00022,AON,
18454_00066,VPM,
18454_01098,VPM,
191812_4322_x7645_y6848,SSp-n,L5
18465_00175,VPM,
17787_00019,CP,
18465_00203,ACB,
18458_00386,CP,
17302_00074,CP,
17545_00115,CP,
17781_5361_x17741_y11849,CP,
18465_00008,CP,
pre_18465_00373,DG,
18462_00062,VPM,
18457_00078,CP,
18868_5242_x9858_y5968,SSp-bfd,L5
18869_4997_x13063_y4444,RSPv,L5
18462_00050,CP,
191807_5629_x4661_y9410,SSp-un,L6
191807_4923_x7499_y24194,SSs,
17109_6601_x4384_y7436,VISal,L6
18864_00025,SSp-ul,
18869_3857_x22137_y7268,SSp-m,L5
17545_00091,LGd,
18864_6321_x4387_y7047,VISp,L2/3
18868_3626_x29809_y12585,SSs,L5
18453_5308_x10321_y5166,SSp-bfd,L4
18454_01052,VPM,
18458_00443,VPM,
pre_18866_00299,DG,
17109_6901_x7203_y26714,TEa,L6
18864_4760_x3070_y21249,MOp,L2/3
18464_00009,CP,
18454_01021,LGd,
18453_3564_x30226_y9677,SSp-m,L2/3
18453_5228_x9833_y5221,SSp-bfd,L2/3
17302_00052,MG,
18454_00136,VPM,
18868_4523_x15124_y15767,RT,
18454_01103,VPM,
191812_4664_x8027_y25176,SSs,L5
18454_00003,CP,
18462_00059,VPM,
18454_00134,VPM,
18868_4341_x30419_y10114,SSp-n,L5
18867_6985_x12525_y4095,VISp,L2/3
18454_00049,CP,
18462_00017,VPM,
18869_4453_x9586_y8809,RT,
18453_5113_x9557_y5782,SSp-bfd,L4
17302_00050,CP,
18465_00018,CP,
18454_00109,VPL,
18454_00046,VPM,
18455_00031,CP,
18465_00059,VPM,
18455_00045,LGd,
pre_18864_00088,VISp,
18454_00015,CP,
18455_00119,CP,
18462_00058,VPM,
17109_1701_x8048_y22277,AId,L6
17302_00017,CP,
18869_5694_x15073_y4098,RSPv,L5
18455_00139,VPM,
pre_18458_00356,DG,
18454_01004,VPL,
18463_00036,VPL,
18869_4599_x7153_y3640,SSp-bfd,L2/3
182724_4472_x5247_y12162,MOp,L6
236174_3929_x12721_y8845,AId,L6
17302_00018,CP,
18457_00087,CP,
18457_00047,VPM,
18463_00068,VPM,
17545_00170,LGd,
18869_4629_x8451_y4031,SSp-ul,L5
18869_5393_x8284_y3671,SSp-bfd,L5
18457_00206,VPL,
17787_7070_x12739_y1410,VISpm,L2/3
18453_4725_x30684_y6703,SSp-bfd,L2/3
191801_4228_x15043_y11097,OT,
18465_00036,CP,
18453_3796_x16246_y20830,OT,
18454_01131,RE,
18465_00114,LGd,
18457_00184,OT,
17787_4521_x5172_y12873,SSs,L5
17302_00110,CP,
17781_7281_x18241_y11406,SUB,
18455_00023,PO,
18454_01121,VPL,
18457_00079,CP,
18455_00007,CP,
18455_00159,VPM,
17545_00059,CP,
18465_00349,CP,
236174_3215_x11999_y11133,AId,L6
17109_2601_x10213_y8783,CLA,
18867_5287_x32054_y8614,SSp-n,L5
pre_18454_00579,CP,
17781_7132_x8998_y15272,SUB,
236174_3329_x13938_y26099,GU,L6
18470_3227_x19287_y16117,SSp-m,L5
18868_4317_x23980_y6346,SSp-ll,L5
18867_6085_x20833_y6331,RSPv,L5
18867_4397_x8352_y9768,SSp-m,L5
17545_00149,CP,
18457_00096,VPM,
pre_182712_00027,PAA,
17545_00113,CP,
18869_5317_x6063_y4638,SSp-bfd,L5
18454_00090,CLA,
18867_4689_x11723_y7039,SSp-ul,L5
18465_00035,CP,
18457_00108,CP,
17109_6301_x4756_y24516,VISrl,L6
18454_00002,CP,
182724_2238_x7096_y20268,MOs,
18453_4403_x30609_y7732,SSp-bfd,L4
18463_00007,CP,
18470_4630_x23468_y24795,RSPd,L5
18454_00072,VPM,
18869_6454_x17703_y2478,RSPagl,L2/3
18453_7692_x10145_y15241,ENTm,L2/3
18465_00228,VPL,
18457_00008,CP,
18458_00540,VPM,
17782_3138_x32805_y18352,AId,L6
pre_18864_00014,SSp-ul,
18463_00011,CP,
18453_2645_x28684_y11703,MOp,L2/3
18867_3758_x14594_y6944,MOp,L5
18453_6846_x11548_y2831,VISp,L2/3
18457_00054,VPM,
17302_00119,LGd,
pre_18864_00074,MOp,
18458_00616,SMT,
18463_00029,VPM,
17545_00125,CP,
18454_00153,VPM,
pre_18864_00420,ORBl,
18868_3419_x27168_y8481,MOp,L5
18465_00011,CP,
18867_7123_x11808_y5131,VISp,L5
18458_00374,VM,
18455_00153,VPL,
18463_00016,LGd,
18867_4302_x30805_y9233,SSp-m,L5
pre_18864_00021,VISpm,
18454_01112,VPM,
18463_00041,VPMpc,
18464_00197,LP,
18463_00058,VPM,
17781_5548_x15772_y8872,VISC,L6
18457_00106,CP,
pre_18465_00370,DG,
18869_4371_x21382_y5522,SSp-n,L5
17302_00030,CP,
18453_6316_x30559_y4743,VISrl,L2/3
18867_4593_x26568_y15120,CP,
18454_01039,VPM,
18455_00202,VPM,
18453_4283_x7739_y13735,VISC,L6
18457_00001,CP,
18458_00050,LGd,
17302_00101,CP,
17302_00037,VPM,
pre_18868_00465,MOp,
18457_00057,VPM,
17300_6010_x23413_y13446,VISal,L5
236174_6855_x15550_y29832,ECT,L6
pre_18469_00086,RSPd,
18462_00014,VPM,
17545_00166,MG,
182724_2525_x8483_y21088,AId,L5
pre_18864_00046,VISam,
18464_00141,CP,
18455_00015,VPM,
18867_4259_x9977_y8313,SSp-m,L5
191812_4686_x10891_y5452,VISC,
18457_00051,VPM,
18465_00090,VPM,
18454_00021,CP,
18869_3590_x6132_y6798,SSp-m,L5
18864_4554_x9386_y2232,SSs,L2/3
18864_3488_x3691_y22599,MOp,L4
18454_01132,VPL,
18867_7924_x22262_y16755,PRNr,
17302_00059,CP,
18454_00106,VPM,
18465_00053,CA1,
18464_00112,SI,
17302_00116,VPL,
18867_4202_x26848_y7080,SSp-ul,L5
18454_00051,VAL,
236174_4229_x13663_y8589,CLA,
18868_5701_x9538_y5736,SSp-bfd,L5
18867_2903_x13633_y8787,MOp,L5
18868_2621_x11765_y8944,MOs,L5
18869_3305_x6812_y6104,SSp-m,L5
182724_2247_x6785_y11803,MOs,
pre_18464_00159,EPd,
18867_4421_x31775_y9812,SSp-m,L5
18455_00026,CP,
17302_00055,CP,
191812_3176_x5144_y19229,MOs,
18454_01048,VPM,
18869_3504_x6554_y5961,SSp-m,L5
18869_6732_x9649_y3919,SUB,
pre_18864_00113,SSp-n,
18464_00102,VM,
18867_4824_x31628_y8902,SSp-n,L5
18868_4430_x9829_y7185,SSp-ul,L5
17545_00041,CP,
18454_00147,VPM,
18458_00122,VPM,
18465_00157,CP,
18864_6104_x9372_y1806,AUDp,L2/3
18457_00115,ACB,
18455_00252,VPM,
18462_00030,VPLpc,
18457_00126,VPM,
18463_00073,VPL,
236174_4266_x13848_y8550,AIp,L6
18458_00505,VM,
18465_00303,PoT,
18867_4874_x16831_y16618,RT,
18454_00111,CP,
17109_2201_x8046_y23301,MOs,L6
18864_1871_x3272_y21319,MOs,L2/3
17788_3709_x6000_y8213,SSp-m,L4
18864_6384_x3409_y13059,RSPd,L2/3
18462_00053,VPL,
18869_5692_x6534_y3440,SSp-bfd,L4
18458_00459,MG,
182724_2997_x5821_y12613,MOs,
18454_01059,VPM,
pre_182712_00003,OT,
191807_4114_x3589_y10280,MOp,
17545_00131,CP,
18864_6805_x6340_y4681,VISl,L2/3
18867_5169_x12576_y5864,SSp-ul,L5
18455_00145,VPM,
236174_4647_x16405_y27845,CLA,
18453_5459_x9646_y5477,SSp-bfd,L4
18453_2400_x15836_y7243,MOs,L2/3
17545_00029,CP,
18868_6405_x11428_y4397,VISpm,L5
18462_00013,VPM,
18867_6413_x20950_y6015,RSPv,L5
18864_00023,SSp-un,
18465_00209,OT,
18869_3398_x6248_y7047,SSp-m,L5
236174_3529_x13688_y26111,GU,L6
18869_5754_x7159_y3959,SSp-bfd,L5
191812_4446_x6677_y24393,SSp-n,
18458_00056,LGd,
18454_00129,VPM,
18454_01001,VPM,
17302_00056,CP,
18455_00140,VPM,
pre_18864_00027,SSp-ul,
17781_6228_x12697_y8412,AUDp,L6
18458_00488,CP,
18462_00028,VPM,
18864_00040,SSp-m,
236174_2669_x10674_y13239,AId,L6
17781_6626_x22318_y13682,TR,
236174_5138_x16501_y28259,CLA,
18463_00055,VPM,
191801_1996_x10466_y16907,AON,
18867_3801_x9223_y10977,SSp-m,L5
18462_00043,CP,
18453_4496_x31014_y8304,SSp-n,L4
18867_5194_x29530_y6807,SSp-bfd,L5
18869_3064_x20999_y7621,SSp-m,L5
18864_6733_x9057_y31875,AUDp,L2/3
18457_00014,CP,
18868_3592_x9776_y8113,MOp,L5
17545_00074,CP,
236174_4429_x13147_y8003,CLA,
18457_00118,VPM,
18465_00235,VPL,
18864_00043,SSs,
pre_18866_01458,DG,
18458_00121,VPM,
18464_00191,LP,
18463_00034,VPL,
18867_4922_x30354_y7405,SSp-bfd,L5
18455_00014,CP,
18869_4764_x5211_y5995,SSs,L5
18867_7790_x21511_y18480,TRN,
18864_4797_x9453_y2359,SSs,L2/3
18869_4848_x18620_y8132,RT,
17781_5894_x11460_y10079,AUDp,L6
18463_00054,VPM,
pre_18866_00186,DG,
pre_18864_00060,SSp-bfd,
17302_00093,CP,
18455_00126,PVT,
18869_3480_x6168_y6983,SSp-m,L5
17781_6866_x8954_y41812,VISl,L6
18869_4253_x4991_y7023,SSs,L5
18455_5316_x26308_y13288,VPM,
18453_7223_x30215_y5120,VISp,L2/3
18461_5025_x23630_y4542,SSp-bfd,L2/3
18454_00152,VPM,
18463_00045,VPL,
18453_2991_x13607_y7348,MOs,L2/3
18463_00020,CP,
236174_4729_x16869_y27809,EPd,
18457_00031,CP,
18458_00250,LGd,
18464_00088,CP,
18868_3853_x29683_y10294,SSp-m,L5
17782_3487_x11014_y17041,CLA,
17545_00144,CP,
pre_18467_00104,AUDp,
17109_6601_x5417_y25287,VISal,L6
18868_6000_x19811_y5444,RSPv,L5
18867_4457_x7592_y10554,SSp-m,L5
18454_00158,VPM,
18453_7455_x32866_y9412,VISpor,L2/3
18454_01007,VPL,
17545_00007,CP,
18869_4026_x21667_y6102,SSp-m,L5
18457_00045,VPM,
236174_3001_x12887_y24248,AId,L6
18454_00063,MG,
17109_4101_x6753_y6197,SSs,L6
18462_00012,VPM,
18867_7541_x13210_y4462,VISp,L5
18452_4126_x15225_y20986,OT,
18453_7132_x11495_y3152,VISp,L2/3
18457_00028,VPM,
18453_3766_x16118_y20931,OT,
18464_00016,CP,
18455_00134,RE,
18868_4818_x14513_y17030,RT,
17109_6501_x6997_y4287,AUDpo,L6
18457_00170,ACB,
18868_4757_x15158_y16995,RT,
18455_5472_x13482_y11733,VPM,
18455_4619_x10185_y12182,CP,
18454_01116,VPM,
18454_00177,SMT,
18453_3795_x13584_y5960,MOp,L2/3
18453_4186_x30783_y11697,SSs,L6
18454_01055,VPM,
18869_4625_x5853_y5391,SSp-n,L5
18458_00249,LGd,
18463_00047,SMT,
18869_5571_x8792_y4549,CA3,
18453_6604_x9161_y4006,VISrl,L2/3
18463_00039,VPM,
17787_4690_x4440_y9176,SSs,L2/3
18867_8235_x25208_y14610,PB,
18453_3690_x8282_y9898,SSp-m,L4
pre_18864_00225,VISC,
18454_00067,VPM,
18868_4047_x27203_y7787,SSp-ul,L5
18458_00444,VPM,
18868_3799_x26336_y7466,SSp-ul,L5
18465_00302,MG,
18867_4218_x8269_y11914,SSs,L5
236174_6338_x12496_y6617,ECT,L6
18454_00024,CP,
18465_00347,VPL,
18461_3220_x7596_y9465,AIv,L2/3
18464_00193,LP,
18462_00052,VPM,
17781_6287_x8230_y11645,SSs,L6
18867_4954_x9860_y7599,SSp-bfd,L5
18464_00081,CP,
18454_01000,VPL,
236174_5338_x13590_y7348,AIp,L6
18454_00010,CP,
18454_00065,PO,
18465_00082,VPM,
pre_18454_00865,CP,
17302_00066,LGd,
18453_7112_x9089_y4667,VISp,L4
18867_6014_x17935_y4434,RSPd,L5
17302_00024,PVT,
18454_00054,SMT,
17109_2500_x9864_y9311,CLA,
18454_01078,CP,
182725_5012_x5980_y10427,SSp-ll,L5
17545_00064,CP,
18461_4233_x19011_y2874,MOp,L2/3
18454_01061,VPM,
18868_5456_x7773_y6771,SSp-bfd,L5
18453_5317_x24548_y3717,SSp-tr,L4
17545_00027,CP,
18864_6291_x8873_y32149,AUDp,L2/3
18869_3395_x6415_y6741,SSp-m,L5
18454_01054,VPM,
18457_00040,CP,
18867_4724_x12558_y16835,CP,
18453_3456_x24161_y6646,MOp,L2/3
18455_00264,VPM,
18455_00110,CP,
18455_00036,CP,
18453_3316_x8214_y11076,SSp-m,L4
18457_00150,VPM,
18454_00011,CP,
18867_5319_x14289_y4114,MOp,L2/3
17545_00030,CP,
18455_00016,CP,
17545_00040,CP,
17302_00031,CP,
pre_18464_00077,CP,
17109_7001_x6205_y5194,TEa,L6
18864_5648_x4839_y28849,SSp-bfd,L2/3
18869_4275_x8819_y9368,CP,
18868_5397_x19819_y6085,RSPv,L5
236174_3893_x17507_y26071,EPd,
18455_00008,CP,
18465_00304,VPM,
18465_00161,EPd,
18869_4301_x16815_y4413,MOp,L5
17109_2401_x9338_y2394,AId,L6
18868_5131_x7596_y7239,SSp-bfd,L5
18458_00583,VPL,
18457_00075,MG,
18465_00080,VPM,
18464_00076,VPM,
18454_00159,VPM,
18464_00004,CP,
18461_4545_x5749_y4914,SSp-m,L2/3
18454_00156,VPLpc,
18458_00148,LP,
17302_00057,CP,
18457_00038,CP,
18869_3506_x6250_y6810,SSp-m,L5
18454_00061,VPM,
18454_01115,VPM,
17545_00046,CP,
18454_00022,CP,
18868_5723_x7031_y7203,SSs,L5
17543_2434_x11441_y5587,SSp-m,L4
18457_00091,VPM,
18867_5894_x10157_y6463,SSp-bfd,L5
18461_6043_x11080_y1667,VISa,L2/3
18453_7309_x5442_y9199,TEa,L2/3
pre_18454_00305,CP,
18864_00021,SSp-ul,
18867_6408_x9343_y6158,SSp-bfd,L5
18465_00348,VPL,
18465_00005,CP,
18455_4982_x21552_y14337,AM,
18454_00080,CP,
17545_00173,LGd,
17545_00126,CP,
191812_3922_x8455_y6768,SSp-m,
pre_18864_00247,MOp,
18454_00132,VPMpc,
191801_3966_x14363_y10542,OT,
18454_01062,VPM,
18457_00003,CP,
18868_3781_x6715_y11703,SSp-m,L5
18465_00204,ACB,
17545_00129,CP,
18455_00144,VPM,
18454_01093,MG,
17302_00124,CP,
18453_6756_x7677_y5336,VISrl,L2/3
18453_4497_x29287_y7176,SSp-bfd,L4
18454_00149,MG,
182725_6819_x6109_y7853,VISp,L5
17781_00004,CLA,
18455_00143,VPM,
18867_4156_x9348_y9148,SSp-m,L5
17302_00039,LGd,
236174_2657_x11930_y12250,AId,L6
18869_7358_x8916_y4859,POST,
15257_3271_x15413_y13333,MOp,
17781_5655_x10641_y11102,SSs,L6
17545_00047,CP,
18453_6181_x10238_y3690,VISrl,L2/3
17545_00088,LGd,
18869_3321_x21485_y7678,SSp-m,L5
18454_00070,VPM,
18868_3799_x6462_y13405,GU,L5
191812_2978_x7903_y22705,MOp,
18457_00129,VPM,
18454_00009,CP,
18867_7172_x22280_y4802,RSPv,L5
18458_00541,VPM,
18454_01012,VPL,
18464_00044,VPM,
18461_2985_x10744_y3095,MOs,L2/3
18465_00032,CP,
18454_00144,VPLpc,
18864_4067_x3464_y21495,MOp,L4
18454_01009,VPM,
18869_4089_x6848_y5110,SSp-m,L5
18869_6076_x17177_y3306,RSPagl,
17781_6643_x22317_y12822,TR,
18867_3383_x10177_y11497,SSp-m,L5
18464_00133,VPL,
18454_01013,VPM,
18864_3338_x3396_y21865,MOp,L4
18457_00135,SMT,
17545_00004,CP,
182724_2383_x9300_y17890,ORBvl,
18464_00192,LP,
18455_00137,VPM,
18868_3981_x30626_y12403,SSs,L5
18465_00112,LGd,
18454_01124,VPM,
pre_18864_00038,MOp,
18454_00160,VPM,
18869_4301_x20547_y5218,SSp-un,L5
18454_00068,VPL,
18455_00009,CP,
18868_3207_x27726_y9448,SSp-m,L5
18455_00181,CP,
18453_6479_x9010_y4330,VISal,L2/3
18454_01089,VPM,
17302_00125,LP,
18465_00246,CEA,
18455_00142,VPM,
17788_4719_x3512_y9492,SSs,L5
17545_00150,CP,
18465_00287,VPM,
18465_00128,VPM,
182725_3762_x5563_y19178,MOp,L5
18454_00143,VPLpc,
18454_00052,VPM,
18462_00023,VPLpc,
18457_00032,CP,
18465_00048,PO,
18454_01056,VPM,
18465_00039,CP,
18454_01082,VPM,
17545_00116,CP,
17302_00063,CP,
18455_00257,VPM,
191812_5922_x4572_y8645,SSp-tr,
236174_5670_x14073_y29439,SSs,L6
191812_3494_x7001_y8336,SSp-m,
18458_00239,LGd,
17545_00095,LGd,
18453_3186_x12745_y7108,MOp,L2/3
18455_00030,CP,
18869_5213_x7186_y4274,SSp-bfd,L5
18455_00019,VPL,
18453_4749_x31789_y8895,SSp-n,L4
17545_00176,LP,
pre_18864_00018,SSp-ll,
18462_00025,MG,
18457_00142,CP,
18458_00574,MG,
18454_00020,CP,
18458_00567,VPL,
17786_00017,AON,
18457_00006,CP,
18455_00040,CP,
18868_4863_x31402_y10126,SSs,L5
18868_3922_x26631_y7518,SSp-ul,L5
